Id	EssaySet	Score1	Score2	EssayText
6598	3	2	2	"Panda's in China and koalas in Australia are very similar for one reason, while they are both different from pythons for the same reason. The article explains,(..) China's panda, which eats almost nothing but bamboo or Australia's koala bear, which eat eucalyptus leaves almost exclusively"". This quote shows China panda's and Australia's koala bears are similar because they mostly eat one thing. This makes them different from the python because the python eats a wide range of thins."
6611	3	2	1	"Pandas in China are similar are similar to koalas in Australia because they both rely on their habitat and they can't really leave their environment. ""China's panda which eats almost nothing but bamboo or Australias koala which eats eucalyptus leaves exclusively. "" Pythons can adapt to different environments and can eat a variety of things pandas and koalas can't."
6615	3	2	2	Both pandas and koalas are specialists species, meaning that they can live under specific conditions, and or a certain food source. On the other hand, pythons are a generalist species, they can live under a wider variety of conditions allowing them to thrive.
6629	3	2	2	Pandas and koalas are similar because they depend entirely on their location to survive. Their only food source is where they live. They are different from pythons because pythons can live pretty much anywhere. In the article it says a python lived in a tourist car and due tried to eat an alligator, so they can actually survive.
6633	3	2	2	"Pandas in China are similar to koalas in Australia because they are both specialist species and eat the same thing throughout there lives. They are both different from pythons because pythons are more stable in the article it states ""what favors generalist is chang what favors specialist is stability"". The author means by this is a python can adapt to its evorment and a panda is more stable in its eviorment."
6641	3	2	2	Both the panda and koala are specialists. They require a very specific habitat to live. The have differently adapting to all other habitats but their own. A python on the other hand is able to live and survive in many habitats. It is not restricted to one food source like the panda or the koala, it can find a way to survive if the climate fits it.
6644	3	2	2	Pandas from China and koalas from Australia are both specialists. They both live off of one food source and could only live in the areas they are from Chunge to their habitats would mean death for them. They are different from pythons because pythons are generalists and can adapt to changing habitats quickly, and eat just about anything. Pythons have already made the change of habitat to everglades in the U.S.
6649	3	2	2	Pandas and koalas are similar because they both plant eaters and they dont harm people and such as pythons a meat eater has to meal to survive and they just dont move anywhere cause they are unlike koala and pandas could live anywhere.
6651	3	2	2	"Pandas in China and koalas in Australia are similar because they both only eat one thing. ""China's panda, which eats only bamboo, or Australia's koala, which eats eucalyptus leaves exclusively"". Specialists are different from generalist because generalist are abundant species that often do best in and around humans."
6657	3	2	2	Pandas are similar to koalas in that they are both specialized animals that eat only one specific type of food, and can live in very many areas besides their normal habitats as a result, the animals are different from pythons because while they are specialists; pythons are generalists in that they can survive in different areas.
6669	3	2	1	Pandas and koalas are similar because they are both specialists, and require only 1 type of food to live, like bamboo or eucalyptus leaves. They differ from pythons because pythons are generalists, as shown in paragraph 20. They can adapt to different foods and can therefore survive in many places and species are quietly.
6674	3	2	1	Pandas in China and Koalas in Australia are similar because both are specialists.They wouldn't be able to live any place else in the world because of the type of food they eat bamboo and eucalyptus leaves both animals differ from a python because pythons are generalists and can live in many places.
6677	3	2	1	Pandas in China only eat bamboo and Koalas in Australia eat exclusively eucalyptus leaves. They are both restricted to one food while pythons eat a varity of foods potentially harming native species.
6680	3	2	2	China's panda and Australia's koala bear are similar because they are both specialists which means they need to be in certain conditions and eat certain foods to survive. They are different from pythons because according to the article, pythons are generalists which means they can live in a number of different climates and survive on a variety of different foods and resources.
6684	3	2	1	"Pandas' and Koalas' both almost only eat one type of food. As said in the article ""A specialist is China's panda, which eats almost nothing but bamboo..."" Showing that if the panda or Koala were to move to another country they'd need some place with their most eaters food. Pythons are different because wherever it goes an it needs is meat and rodents."
6689	3	2	2	Pandas in China are similar to koalas in Australia because they both mainly eat one type of food. They are different because pythons eat all different types of food. This is how pandas and koalas are different from pythons.
6695	3	2	2	"Pandas in China are similar to koalas in Australia because they both eat certain things like plants, and python eat living creatures. "" A specialist  is China's panda which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."" I believe they are both different because pandas and koalas are harbivors, and pythons are carnivors."
6697	3	2	2	Pandas and koalas are both endangered animals. They can only be found in certain places where their food supply is. They are different from pythons because they move to a new environment and adapt as well. They be at a loss of food and climate change.
6699	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists. Pandas and koalas cannot survive just anywhere because pandas eat almost only bamboo and koalas eat almost only eucalyptus leaves. They are both different from pythons because pythons are generalists and do not require a specific type of food. This means they have more places where they can survive.
6711	3	2	1	"Pandas in China are similar to koalas in Australian because, they are both specialist species and since they eat specific foods can only live specific parts of globe. In contrast, pythons are generalist species who can adapt to the environment and are better off than Pandas and koalas because according to the aticle, ""we live in an age that favors generalists."""
6712	3	2	2	Pandas in China are similar to Koalas in Australia because the both only have one type of food source.For Pandas its bamboo, and Koalas its the leaves of the eucalyptus tree. Both are mammals unlike the python which how many different food/prey and is a reptile.
6716	3	2	2	Pandas in China and Koalas from Australia are similar because they are both specialists species.That means they only eat one food, Koalas eating eucalyptus leaves and Pandas eating bamboo. They are different from lizards are a generous specie, meaning that they do not eat only one thing like Panda and Koalas.
6717	3	2	1	Panda's and koalas are similar, they both are very praceful animals and have a very strict climate they need to live in along of all even stricter diet. The python is very different and as seen on the way is adaptive to a new diet, hence the spreading across southern America.
6718	3	2	2	"Pandas in China and Koalas in Australia are similar because they are both specialists. ""A generalist is a python,""(p5) and with the, ""assistant of technology can live anywhere"" (p5). As a result, Pandas in china and Koalas in Australia both need certain living conditions, unlike the python."
6721	3	2	2	"Pandas in China are similar to koalas in Australia because they both eat things that have to do with trees. They are different from pythons because a it says in the article ""A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively""."
6722	3	2	1	Pandas and koalas are both specialists. They are both extremely particular about what they eat. Pandas almost only eat eucalyptus leaves. Pandas and koalas both differ from pythons because they can adapt their eating habits easily and eat a range of things.
6728	3	2	2	Pandas in China are similar to koalas in Australia because they are both specialists meaning that they only eat certain kinds of food which also means that they can only live in certain places. Both of these animals are different from a python because pythons are generalists meaning that they eat a wide variety of things, therefore they can survive pretty much anywhere.
6729	3	2	2	A panda and a koala are both vegetarians. Pandas eat bamboo, and koalas eat eucalyptus leaves. Pythons are not vegetarians they eat meat, and they kill there pray by strangling them or putting venom into them.
6732	3	2	1	Pandas are similar to koalas in the sense that both animals specifically eat one type of food and live in one environment whereas pythons which eat a variety of things can live anywhere thus giving the python a higher chance of survival than both the panda and the koala.
6733	3	2	2	Pandas and koalas are similar because they are both specialists. As explained in paragraphs 19-21, they only live in a certain region or area (China, Australia). They are different from pythons because pythons are generalists like raccoons and cockroaches which you'll see anywhere around the world.
6734	3	2	2	"Pandas in China are similar to Koalas in Australia because they are both specialists. A Chinese Panda ""eats almost nothing but bamboo."" and a Koala ""eats eucalyptus leaves almost exclusively"", this shows how these animals most live in one place. A Python, on the other hand , is a generalist that is not affected it depending to different climates. Pandas and Koalas cannot live without specialists."
6752	3	2	2	How pandas and koalas are similar because they only eat one thing nothing but it. Pandas eat bamboo constantly and koalas all they eat is eucalyptus leaves almost exclusively they both are different from phythons because pythons will eat anything unlike the panda and koala.
6755	3	2	2	China's panda and Australia's koala are similar because they are specialists, meaning they favor stability and they are only able to live in a certain area. For example the article explains how pandas almost only eat bamboo (which grows in China) and how koalas main food are the eucalyptus leaves which grow in Australia. They are both unlike the python because it is a generalist which is able to adapt and live more places than specialists.
6761	3	2	1	According to the article panda's in China are similar to koalas in Australia because they both are specialist. However they differ from a python because pythons can live anywhere meaning they can adapt to different environments. As the the pandas and koalas they cannot survive without certain sources.
6766	3	2	2	Pandas in China are similar to koalas in Australia because they are both herbavors. They are different from the python because pythons eat almost anything. For example, crocodiles is something they even attempt to eat.
6769	3	2	2	Panda's in China are similar to Koalas in Australia because Panda's eats almost nothing but bamboo. Koalas eats eucalyptus leaves almost exclusively and they are different from pythons because.
6774	3	2	2	Koalas and pandas are both specialist species. Neither of them change their diet which, for koalas is eucalyptus leaves, and for pandas, bamboo. These two species are different from a python because a python is a generalist species. Its diet changes according to its surrounding food sources.
6776	3	2	1	Pandas in China are similar to Koalas because they are both specialist meaning they live in specific places due to the one specific thing they eat. They are different from pythons because pythons are generalists and can live almost anywhere.
6784	3	2	2	Both China's panda bear and Australia's koala bear both live on nothing but plants that grow in the habitats but they don't eat more than one kind of plant they only eat a specific plant. They both are different from a python because they don't have multiple sources of food and don't have to hunt there food down.
6785	3	2	2	Pandas and koalas are similar to each other because they both eat some type of plant, their cute and cuddly and they can live in cold weather unlike pythons.
6787	3	2	2	Pandas in China are similar to koalas in Australia they only eat one thing. In the article pandas only eat bamboo and koalas eat eucalyptus leaves. they are both different from the python by the python eat other animals and animal populations begin to dwindle. Bamboo and eucalyptus leaves and reducing sources.
6796	3	2	2	Pandas and koalas are similar because they are specialists they have to live in special environments which where pythons can live or go anywhere their able to adapt to their sourroindings way better than koalas or pandas.
6803	3	2	2	Pandas and Koalas are similar because they are both specialists- they eat only a specific type of food and so can only survive in a specific habitat. Pythons are generalists- they can eat many things and so can  live many places. This makes them a very effective invasive species, as described in the article.
